,Word,isNeologism
23307,preprint,1
23308,prepuț,1
23309,prepuțial,1
23310,prerafaelit,1
23311,prerafaelitism,1
23312,prerie,1
23313,prerogativă,1
23314,preromantic,1
23315,preromantism,1
23316,presa,1
23317,presaj,1
23318,presant,1
23319,prescrie,1
23320,prescript,1
23321,prescriptibil,1
23322,prescriptibilitate,1
23323,prescripție,1
35501,prescură,0
23324,preselector,1
23325,preselecție,1
23326,presentiment,1
23327,preserie,1
23328,presing,1
23329,presistolă,1
23330,presiune,1
35502,preslușnic,0
23331,presocratic,1
23332,presometru,1
23333,presor,1
23334,prespapier,1
23335,prestant,1
23336,prestanță,1
35503,prestavlenie,0
23337,prestație,1
23338,prestelar,1
23339,presteță,1
23340,prestidigitator,1
23341,prestidigitație,1
23342,prestigios,1
23343,prestigiu,1
23344,prestissimo,1
23345,presto,1
23346,presupoziție,1
23347,presuriza,1
35504,presură,0
23348,presă,1
35505,presădi,0
23349,preta,1
23350,pretabil,1
23351,pretendent,1
23352,pretenție,1
23353,pretențios,1
23354,preterit,1
23355,preterițiune,1
23356,pretext,1
23357,pretexta,1
23358,pretinde,1
23359,pretor,1
23360,pretorian,1
23361,pretorianism,1
23362,pretoriu,1
23363,pretură,1
35506,pretutindeni,0
23364,preuman,1
23365,preuniversitar,1
23366,prevala,1
23367,prevalent,1
23368,prevalență,1
23369,prevarica,1
23370,prevaricator,1
23371,prevaricațiune,1
23372,preveni,1
23373,preventiv,1
23374,preventoriu,1
23375,prevenție,1
23376,preverb,1
23377,preverbație,1
35507,prevești,0
35508,previnge,0
23378,previzibil,1
23379,previzional,1
23380,previziune,1
23381,prezaj,1
23382,prezbiacuzie,1
23383,prezbiofrenie,1
23384,prezbiopie,1
23385,prezbit,1
23386,prezbiter,1
23387,prezbiteral,1
23388,prezbiterian,1
23389,prezbiterianism,1
23390,prezbiteriu,1
23391,prezbitism,1
23392,prezbiție,1
23393,prezent,1
23394,prezenta,1
23395,prezentabil,1
23396,prezentator,1
23397,prezentație,1
23398,prezentificare,1
23399,prezență,1
23400,prezerva,1
23401,prezervativ,1
23402,prezervator,1
23403,prezervație,1
23404,prezeș,1
23405,prezida,1
23406,prezident,1
23407,prezidențial,1
23408,prezidență,1
23409,prezidial,1
23410,prezidiu,1
23411,prezuma,1
23412,prezumabil,1
23413,prezumtiv,1
23414,prezumție,1
23415,prezumțios,1
35509,preș,0
23416,președințial,1
35510,preț,0
23417,prețios,1
23418,prețiozitate,1
23419,priapic,1
23420,priapism,1
35511,pribeag,0
35512,pricaz,0
35513,pricază,0
35514,price,0
35515,priceasnă,0
35516,pricepe,0
35517,pricestanie,0
35518,prichindel,0
35519,pricină,0
35520,pricolici,0
35521,pricomigdală,0
35522,pricopsi,0
35523,prididi,0
35524,pridvor,0
35525,prier,0
35526,prieten,0
35527,prietnic,0
35528,prigoni,0
35529,prihană,0
35530,prihodiște,0
35531,prii,0
35532,prilej,0
35533,prim,0
23421,prima,1
23422,primadonă,1
35534,primar,0
23423,primat,1
23424,primație,1
35535,primejdie,0
35536,primeni,0
35537,primez,0
35538,primi,0
23425,primicerial,1
23426,primigestă,1
23427,primipară,1
23428,primitiv,1
23429,primitivism,1
23430,primitivitate,1
23431,primo,1
23432,primogenit,1
23433,primogenitură,1
23434,primoinfecție,1
23435,primordial,1
23436,primordialitate,1
23437,primordie,1
23438,primordiu,1
23439,primulină,1
23440,primulă,1
23441,primă,1
23442,princeps,1
23443,princiar,1
23444,principal,1
23445,principat,1
23446,principe,1
23447,principesă,1
23448,principiere,1
23449,principiu,1
35539,prinde,0
35540,prinos,0
35541,prins,0
23450,print,1
23451,printa,1
35542,printre,0
23452,prinț,1
23453,prințesă,1
23454,prion,1
23455,prioritar,1
23456,prioritate,1
35543,pripas,0
35544,pripi,0
35545,pripor,0
35546,prisacă,0
35547,prislop,0
23457,prismatic,1
23458,prismatoid,1
23459,prismoid,1
23460,prismă,1
35548,prisos,0
35549,prispă,0
35550,pristanda,0
35551,pristaniște,0
35552,pristav,0
35553,pristavnic,0
35554,pristol,0
35555,pristolnic,0
35556,pristăvi,0
23461,pritan,1
23462,pritaneu,1
35557,pritoci,0
23463,priva,1
35558,privant,0
35559,privască,0
23464,privat,1
23465,privatim,1
23466,privativ,1
23467,privațiune,1
35560,priveghea,0
35561,privi,0
23468,privilegia,1
23469,privilegiu,1
23470,priza,1
23471,prizometru,1
23472,prizonier,1
23473,priză,1
35562,prișleț,0
23474,proba,1
23475,probabilism,1
23476,probabilist,1
23477,probabilitate,1
23478,probant,1
23479,probator,1
23480,probatoriu,1
23481,probație,1
23482,probațiune,1
23483,probitate,1
23484,problematic,1
23485,problemă,1
23486,proboscide,1
23487,proboscidian,1
23488,proboscidă,1
35563,probălui,0
23489,procaină,1
35564,procajenie,0
23490,procariot,1
23491,proceda,1
23492,procedeu,1
23493,procedural,1
23494,procedură,1
35565,procelnic,0
23495,proces,1
23496,procesa,1
23497,procesional,1
23498,procesionar,1
23499,procesiune,1
23500,procesor,1
23501,procesual,1
23502,prochestor,1
35566,proci,0
23503,procidență,1
23504,proclama,1
23505,proclamator,1
23506,proclamație,1
35567,proclet,0
23507,proclitic,1
23508,procliză,1
23509,proconsul,1
23510,proconsular,1
23511,proconsulat,1
23512,procrastina,1
23513,procrea,1
23514,procreator,1
23515,procreație,1
23516,proctalgie,1
23517,proctectazie,1
23518,proctectomie,1
23519,proctită,1
23520,proctolog,1
23521,proctoplastie,1
23522,proctoragie,1
23523,proctoree,1
23524,proctoscopie,1
23525,proctotomie,1
23526,procura,1
23527,procurator,1
23528,procuror,1
23529,prodecan,1
23530,prodig,1
23531,prodiga,1
23532,prodigalitate,1
23533,prodigios,1
23534,prodigiozitate,1
23535,prodigiu,1
23536,proditor,1
35568,prodosie,0
23537,prodrom,1
23538,produce,1
23539,productibil,1
23540,productibilitate,1
23541,productiv,1
23542,productivitate,1
23543,producție,1
35569,produf,0
23544,proeminent,1
23545,proeminență,1
23546,profan,1
23547,profana,1
23548,profanator,1
23549,profanațiune,1
23550,profascist,1
23551,profază,1
23552,profeminist,1
23553,profera,1
23554,profesa,1
23555,profesie,1
23556,profesional,1
23557,profesionalism,1
23558,profesiune,1
23559,profesor,1
23560,profesoral,1
23561,profesorat,1
23562,profet,1
23563,profetesă,1
23564,profetic,1
23565,profetism,1
23566,profetiza,1
23567,profeție,1
23568,profil,1
23569,profila,1
23570,profilactic,1
23571,profilaxie,1
23572,profilograf,1
23573,profilogramă,1
23574,profilometru,1
35570,profir,0
23575,profit,1
23576,profita,1
23577,profitabil,1
23578,profitabilitate,1
23579,profiterol,1
23580,profitor,1
23581,profund,1
23582,profunditate,1
23583,profuziune,1
35571,progadie,0
23584,progenitură,1
23585,progerie,1
23586,progesteronă,1
23587,proglotă,1
23588,prognat,1
23589,prognatism,1
23590,prognostic,1
23591,prognoză,1
23592,program,1
23593,programa,1
23594,programabil,1
23595,programator,1
23596,progres,1
23597,progresa,1
23598,progresie,1
23599,progresist,1
23600,progresiv,1
23601,progresivitate,1
35572,prohab,0
23602,prohibi,1
23603,prohibitiv,1
23604,prohibitoriu,1
23605,prohibiție,1
23606,prohibiționism,1
23607,prohibiționist,1
35573,prohod,0
35574,prohodi,0
23608,proiectil,1
23609,proiectiv,1
23610,proiectivitate,1
23611,proiector,1
23612,proiecție,1
23613,proiecționist,1
35575,proizvolenie,0
23614,prolactină,1
23615,prolaps,1
23616,prolegomene,1
23617,prolemă,1
23618,prolepsă,1
23619,proleptic,1
23620,proletar,1
23621,proletariat,1
23622,proletariza,1
23623,prolifera,1
23624,proliferație,1
23625,prolific,1
23626,prolificitate,1
23627,prolix,1
23628,prolixitate,1
23629,prolog,1
23630,prolongație,1
23631,proluviu,1
23632,promenadă,1
23633,prometazină,1
23634,prometeian,1
23635,promiscuitate,1
23636,promiscuu,1
23637,promisiune,1
23638,promisoriu,1
23639,promite,1
35576,promișlenie,0
23640,promontoriu,1
23641,promotor,1
23642,promova,1
23643,promoție,1
23644,promoțional,1
23645,prompt,1
23646,prompter,1
23647,promptitudine,1
23648,promptuar,1
23649,promulga,1
23650,promulgație,1
23651,pronator,1
23652,pronație,1
23653,pronominal,1
23654,pronostic,1
23655,pronostica,1
23656,pronume,1
23657,pronunciament,1
23658,pronunța,1
23659,pronunțiație,1
23660,pronunție,1
23661,propaga,1
23662,propagandist,1
23663,propagandă,1
23664,propagator,1
23665,propagație,1
23666,propan,1
23667,propanol,1
23668,propanonă,1
23669,proparoxiton,1
23670,propedeutic,1
23671,propedeutică,1
23672,propensiune,1
23673,propenă,1
23674,properdină,1
23675,propergol,1
23676,propice,1
23677,propil,1
23678,propilee,1
23679,propilenă,1
23680,propilic,1
23681,propilit,1
23682,propilitizare,1
23683,propolis,1
23684,proporție,1
23685,proporționa,1
23686,proporțional,1
23687,proporționalitate,1
35577,propovedanie,0
35578,propovednic,0
35579,propovădui,0
23688,propozit,1
23689,propoziție,1
23690,proprietar,1
23691,proprietate,1
23692,proprioceptor,1
23693,propriu,1
35580,propti,0
23694,propulsa,1
23695,propulsie,1
23696,propulsiv,1
23697,propulsor,1
23698,propune,1
23699,propăgăciune,1
23700,prorector,1
35581,proroc,0
35582,prorocestvie,0
35583,prorociță,0
23701,proroga,1
23702,prorogativ,1
23703,prorogație,1
23704,prorupție,1
23705,proră,1
23706,proscenium,1
35584,proscomidie,0
23707,proscrie,1
23708,proscripție,1
23709,prosilogism,1
23710,prosilogistic,1
23711,prosimian,1
35585,proslăvi,0
23712,prosopalgie,1
23713,prosoplegie,1
23714,prosopografie,1
23715,prosopometru,1
23716,prospecta,1
23717,prospectiv,1
23718,prospectivă,1
23719,prospector,1
23720,prospecție,1
23721,prospecțiune,1
23722,prosper,1
23723,prospera,1
23724,prosperitate,1
23725,prospicia,1
35586,prost,0
23726,prostatectomie,1
23727,prostatic,1
23728,prostatită,1
23729,prostatotomie,1
23730,prostată,1
23731,prosterna,1
23732,prosternație,1
35587,prosti,0
23733,prostil,1
23734,prostitua,1
23735,prostituată,1
23736,prostituție,1
35588,prostovol,0
23737,prostrat,1
23738,prostrație,1
35589,prot,0
23739,protactiniu,1
23740,protagonist,1
23741,protal,1
23742,protamină,1
23743,protandrie,1
23744,protanopie,1
23745,protază,1
23746,protează,1
23747,protector,1
23748,protectorat,1
23749,protecție,1
23750,protecționism,1
23751,protecționist,1
23752,proteic,1
23753,proteidemie,1
23754,proteidă,1
23755,proteiform,1
23756,proteinemie,1
23757,proteinogramă,1
23758,proteinoterapie,1
23759,proteinurie,1
23760,proteină,1
23761,proteism,1
23762,proteja,1
23763,proteolitic,1
23764,proteoliză,1
23765,proteroginie,1
23766,proterozoic,1
23767,protesta,1
23768,protestant,1
23769,protestantism,1
23770,protestatar,1
23771,protestație,1
23772,protetic,1
23773,protetică,1
23774,proteză,1
23775,protidic,1
23776,protidă,1
35590,protipendadă,0
23777,protist,1
23778,protistologie,1
23779,protiu,1
23780,protobiologie,1
23781,protobromură,1
23782,protocarburat,1
23783,protocarbură,1
23784,protoclorurat,1
23785,protoclorură,1
23786,protocol,1
23787,protocolar,1
23788,protocordat,1
35591,protodiacon,0
23789,protodoric,1
23790,protofit,1
23791,protogin,1
23792,protoginie,1
23793,protogină,1
23794,protoiodură,1
23795,protoistoric,1
23796,protoistorie,1
23797,protomă,1
23798,proton,1
23799,protonemă,1
23800,protonic,1
23801,protonotariat,1
23802,protoplasmic,1
23803,protoplasmă,1
23804,protoplast,1
35592,protopop,0
35593,protosinghel,0
23805,protosulfură,1
23806,prototip,1
23807,prototipic,1
23808,protoxid,1
23809,protozoar,1
23810,protozoologie,1
23811,protrombină,1
23812,protruzie,1
23813,protuberant,1
23814,protuberanță,1
23815,proudhonism,1
23816,proudhonist,1
23817,provedea,1
23818,proveditor,1
23819,proveni,1
23820,proveniență,1
23821,provensal,1
23822,proverb,1
23823,proverbial,1
23824,providențial,1
23825,providențialism,1
23826,providențialist,1
23827,providență,1
23828,provider,1
35594,provideț,0
23829,provincial,1
23830,provincialism,1
23831,provincie,1
23832,provitamină,1
23833,provizie,1
23834,provizoriu,1
23835,provoca,1
23836,provocant,1
23837,provocator,1
23838,provocație,1
23839,proxenet,1
23840,proxenetism,1
23841,proxim,1
23842,proximitate,1
23843,prozaic,1
23844,prozaism,1
23845,prozaist,1
23846,prozator,1
23847,prozelit,1
23848,prozelitic,1
23849,prozelitism,1
23850,prozodic,1
23851,prozodie,1
23852,prozodist,1
23853,prozopopee,1
23854,proză,1
35595,proțap,0
23855,prud,1
23856,prudent,1
23857,prudență,1
23858,pruderie,1
35596,pruhă,0
23859,pruină,1
35597,prun,0
35598,prunc,0
35599,prund,0
23860,prunelă,1
35600,prună,0
23861,pruriginos,1
23862,prurigo,1
23863,prurit,1
23864,prusian,1
23865,prusiat,1
23866,prusic,1
35601,prânz,0
35602,prânzi,0
35603,prâslea,0
35604,prâsnel,0
35605,prâsni,0
35606,prăbuși,0
35607,prăda,0
35608,prădui,0
35609,prădăciune,0
35610,prădător,0
35611,prăji,0
35612,prăjină,0
35613,prăpastie,0
35614,prăpădi,0
35615,prăsi,0
35616,prăvăli,0
35617,prăvălie,0
35618,prăznui,0
35619,prășcău,0
35620,prăși,0
35621,prăștină,0
35622,psalm,0
23867,psalmist,1
23868,psalmodia,1
23869,psalmodic,1
23870,psalmodie,1
35623,psalt,0
23871,psalterion,1
35624,psaltichie,0
35625,psaltire,0
23872,psamit,1
23873,psamom,1
23874,psamon,1
23875,psamoterapie,1
23876,psefit,1
23877,psefologie,1
23878,pselafobie,1
23879,pseudartroză,1
23880,pseudoalelă,1
23881,pseudocarst,1
23882,pseudohermafroditism,1
23883,pseudomembrană,1
23884,pseudomorfoză,1
23885,pseudonim,1
23886,pseudoparazit,1
23887,pseudopod,1
23888,pseudoscorpion,1
35626,psi,0
23889,psicrometrie,1
23890,psicrometru,1
23891,psicroterapie,1
23892,psihagog,1
23893,psihagogic,1
23894,psihagogie,1
23895,psihalgie,1
23896,psihanalist,1
23897,psihanalitic,1
23898,psihanaliză,1
23899,psihastenic,1
23900,psihastenie,1
23901,psihe,1
23902,psihedelic,1
23903,psihedelism,1
23904,psihiatric,1
23905,psihiatrie,1
23906,psihiatru,1
23907,psihic,1
23908,psihism,1
23909,psihoanaleptic,1
23910,psihochirurgie,1
23911,psihodiagnostic,1
23912,psihodiagnoză,1
23913,psihodramatic,1
23914,psihodramatist,1
23915,psihodramă,1
23916,psihoendocrinologie,1
23917,psihoenergetică,1
23918,psihofarmacologie,1
23919,psihofizic,1
23920,psihofizician,1
23921,psihofizică,1
23922,psihofiziologic,1
23923,psihofiziologie,1
23924,psihogen,1
23925,psihogeneză,1
23926,psihografie,1
23927,psihogramă,1
23928,psiholeptic,1
23929,psiholingvist,1
23930,psiholingvistic,1
23931,psiholingvistică,1
23932,psiholog,1
23933,psihologic,1
23934,psihologie,1
23935,psihologism,1
23936,psihologist,1
23937,psihologiza,1
23938,psihologizant,1
23939,psihomanție,1
23940,psihometrie,1
23941,psihomotor,1
23942,psihonevroză,1
23943,psihopat,1
23944,psihopatic,1
23945,psihopatie,1
23946,psihopatologic,1
23947,psihopatologie,1
23948,psihopedagogie,1
23949,psihoprofesiogramă,1
23950,psihoprofilaxie,1
23951,psihosexologie,1
23952,psihosocial,1
23953,psihosociolog,1
23954,psihosociologic,1
23955,psihosociologie,1
23956,psihosomatic,1
23957,psihosomatică,1
23958,psihotehnician,1
23959,psihotehnică,1
23960,psihoterapeut,1
23961,psihoterapeutic,1
23962,psihoterapeutică,1
23963,psihoterapic,1
23964,psihoterapie,1
23965,psihotic,1
23966,psihotronic,1
23967,psihotrop,1
23968,psihoză,1
23969,psihrofil,1
23970,psihrometru,1
23971,psilomelan,1
23972,psitacism,1
23973,psitacoză,1
23974,psoas,1
23975,psofometrie,1
23976,psofometru,1
23977,psoriazic,1
23978,psoriazis,1
23979,pteranodon,1
23980,pteridofită,1
23981,pteridologie,1
23982,pteridospermă,1
23983,pterigotă,1
23984,pterodactil,1
23985,pteropod,1
23986,pterozaur,1
23987,pterozaurian,1
23988,ptialagog,1
23989,ptialină,1
23990,ptialism,1
23991,ptomaină,1
23992,ptoză,1
23993,pub,1
23994,pubelă,1
23995,puber,1
23996,pubertate,1
23997,pubescent,1
23998,pubescență,1
23999,pubian,1
24000,pubis,1
24001,public,1
24002,publica,1
24003,publicabil,1
24004,publican,1
24005,publicație,1
24006,publicist,1
24007,publicitar,1
24008,publicitate,1
24009,puc,1
35627,puchi,0
35628,puchină,0
35629,pucioasă,0
35630,pucios,0
24010,pudibond,1
24011,pudibonderie,1
24012,pudic,1
24013,pudicitate,1
24014,pudiciție,1
24015,puding,1
24016,pudla,1
24017,pudlaj,1
24018,pudoare,1
24019,pudrieră,1
24020,pudră,1
24021,puericultură,1
24022,pueril,1
24023,puerilism,1
24024,puerilitate,1
24025,puerperal,1
24026,puerperalitate,1
24027,pugilat,1
24028,pugilism,1
24029,pugilist,1
24030,pugilistic,1
24031,pugilistică,1
35631,puhoi,0
35632,pui,0
35633,pul,0
35634,pulbere,0
35635,pulgărmeșter,0
24032,pulie,1
24033,pulmon,1
24034,pulmonar,1
24035,pulmonie,1
24036,pulover,1
24037,pulpectomie,1
24038,pulpitum,1
24039,pulpită,1
35636,pulpos,0
35637,pulpă,0
24040,puls,1
24041,pulsa,1
24042,pulsar,1
24043,pulsatil,1
24044,pulsativ,1
24045,pulsator,1
24046,pulsație,1
24047,pulsiune,1
24048,pulsometru,1
24049,pulsoreactor,1
35638,pult,0
24050,pultaceu,1
24051,pululație,1
24052,pulverină,1
24053,pulveriza,1
24054,pulverizabil,1
24055,pulverizator,1
24056,pulverizație,1
24057,pulverulent,1
24058,pulverulență,1
35639,pulă,0
24059,puma,1
35640,pumn,0
24060,pumnal,1
24061,pumă,1
24062,pun,1
24063,punci,1
24064,punct,1
24065,puncta,1
24066,punctiform,1
24067,punctual,1
24068,punctualitate,1
24069,punctuație,1
24070,puncție,1
24071,puncționa,1
35641,pune,0
35642,pungă,0
24072,punibil,1
24073,punic,1
24074,punitiv,1
24075,puniție,1
35643,punte,0
35644,pup,0
35645,pupa,0
24076,pupil,1
24077,pupilar,1
24078,pupilaritate,1
24079,pupilometrie,1
24080,pupilometru,1
24081,pupilă,1
24082,pupitru,1
24083,puponieră,1
24084,pupă,1
35646,purcea,0
35647,purcede,0
35648,purcel,0
35649,purces,0
24085,purga,1
24086,purgativ,1
24087,purgație,1
35650,purica,0
35651,purice,0
24088,purifica,1
24089,purificator,1
24090,purificație,1
24091,purină,1
24092,purism,1
24093,purist,1
24094,puritan,1
24095,puritanism,1
24096,puritate,1
24097,purja,1
24098,purjor,1
24099,purjă,1
35652,puroi,0
24100,purpurină,1
24101,purpură,1
35653,purta,0
24102,purtabil,1
35654,purtător,0
24103,purulent,1
24104,purulență,1
35655,pururi,0
35656,pus,0
24105,puseu,1
24106,pusilanim,1
24107,pusilanimitate,1
35657,pustiu,0
35658,pustnic,0
24108,pustulație,1
24109,pustulos,1
24110,pustuloză,1
24111,pustulă,1
35659,pustă,0
24112,putativ,1
35660,putea,0
35661,putere,0
35662,putină,0
35663,putință,0
35664,putoare,0
35665,putred,0
24113,putrefacție,1
24114,putrefia,1
24115,putrefiabil,1
35666,putregai,0
24116,putrescent,1
24117,putrescență,1
24118,putrescibil,1
24119,putrescibilitate,1
24120,putrid,1
24121,putriditate,1
24122,putritudine,1
24123,putto,1
35667,puzderie,0
24124,puzzle,1
24125,puzzolană,1
35668,pușcă,0
35669,pușlama,0
35670,puști,0
35671,puț,0
35672,puți,0
35673,puțin,0
35674,puță,0
35675,pâclă,0
35676,pâinar,0
35677,pâine,0
35678,pâlc,0
35679,pâlnie,0
35680,pândar,0
35681,pândi,0
35682,pâne,0
35683,pântece,0
35684,pântecos,0
35685,pânză,0
35686,până,0
35687,pârcălab,0
35688,pârdalnic,0
35689,pârgar,0
35690,pârgav,0
35691,pârghie,0
35692,pârgă,0
35693,pârjoală,0
35694,pârjoli,0
35695,pârjălniță,0
35696,pârleaz,0
35697,pârli,0
35698,pârloagă,0
35699,pârnaie,0
35700,pârpăli,0
35701,pârtie,0
35702,pârvodiacon,0
35703,pârvoseadanie,0
35704,pârâu,0
35705,pârî,0
35706,pârș,0
35707,pâslă,0
35708,păcat,0
35709,păciuilire,0
35710,păcuină,0
35711,păcurar,0
35712,păcură,0
35713,păcăli,0
35714,păducel,0
35715,păduche,0
35716,păduchea,0
35717,păduchios,0
35718,pădure,0
35719,păduros,0
35720,păgân,0
35721,păgânătate,0
35722,păi,0
35723,păianjen,0
35724,păinichiu,0
35725,păioară,0
35726,pălimar,0
35727,păliur,0
35728,pălută,0
35729,pălămar,0
35730,pălămidă,0
35731,pălărie,0
35732,pămpălău,0
35733,pământ,0
35734,pămătuf,0
35735,pănură,0
35736,pănăta,0
35737,păpa,0
35738,păpriște,0
35739,păpușă,0
35740,păpădie,0
35741,păpăludă,0
35742,păpălău,0
35743,păr,0
35744,păraț,0
35745,părea,0
35746,păresimi,0
35747,părinc,0
35748,părinte,0
35749,păros,0
35750,părâng,0
35751,părângă,0
35752,părădui,0
35753,părăsi,0
35754,păs,0
35755,păsa,0
35756,păsat,0
35757,păstaie,0
35758,păstor,0
35759,păstrăv,0
35760,păstură,0
35761,păstârnac,0
35762,pătlagină,0
35763,pătlăgea,0
35764,pătlăginiu,0
35765,pătrare,0
35766,pătrunde,0
35767,pătăranie,0
35768,păun,0
35769,păzi,0
35770,pășune,0
35771,păți,0
24126,rabană,1
24127,rabatabil,1
24128,rabdomanție,1
24129,rabdomiom,1
24130,rabic,1
24131,rabie,1
24132,rabinat,1
24133,rabinic,1
24134,rabinism,1
35772,rablă,0
24135,rabota,1
24136,rabotaj,1
24137,raboteză,1
24138,rabotor,1
35773,rac,0
24139,racem,1
24140,racemic,1
24141,racemiform,1
24142,racemos,1
24143,rachetă,1
35774,rachiu,0
35775,racilă,0
24144,racla,1
24145,raclaj,1
24146,racletă,1
35776,raclă,0
24147,racola,1
24148,racolaj,1
24149,racoler,1
24150,racord,1
24151,racorda,1
24152,radar,1
24153,radarist,1
35777,rade,0
24154,radia,1
24155,radial,1
24156,radian,1
24157,radiant,1
24158,radianță,1
24159,radiar,1
24160,radiativ,1
24161,radiator,1
24162,radiație,1
24163,radical,1
24164,radicalism,1
24165,radicant,1
24166,radicație,1
24167,radicelă,1
24168,radiciform,1
24169,radicivor,1
24170,radicular,1
24171,radiculită,1
24172,radiculografie,1
24173,radiculă,1
24174,radifer,1
24175,radio,1
24176,radioactiv,1
24177,radioactivitate,1
24178,radioaltimetru,1
24179,radioamator,1
24180,radioastronom,1
24181,radioastronomic,1
24182,radioastronomie,1
24183,radiobaliza,1
24184,radiobalizaj,1
24185,radiobaliză,1
24186,radiobiolog,1
24187,radiobiologic,1
24188,radiobiologie,1
24189,radiobiotic,1
24190,radiochimie,1
24191,radiocinematografie,1
24192,radiocomandă,1
24193,radiocompas,1
24194,radiocomunicație,1
24195,radioconductor,1
24196,radiodermită,1
24197,radiodetecție,1
24198,radiodiagnostic,1
24199,radiodifuza,1
24200,radiodifuziune,1
24201,radiodistribuție,1
24202,radioecologie,1
24203,radioelectric,1
24204,radioelectrician,1
24205,radioelectricitate,1
24206,radioelement,1
24207,radioemisiune,1
24208,radiofar,1
24209,radiofizică,1
24210,radiofon,1
24211,radiofonic,1
24212,radiofonie,1
24213,radiofosfor,1
24214,radiofotografie,1
24215,radiofrecvență,1
24216,radiogalaxie,1
24217,radioghida,1
24218,radioghidaj,1
24219,radiogoniometric,1
24220,radiogoniometrie,1
24221,radiogoniometru,1
24222,radiografia,1
24223,radiografic,1
24224,radiografie,1
24225,radiogramă,1
24226,radiointerferometru,1
24227,radioizotop,1
24228,radioizotopic,1
24229,radiojurnal,1
24230,radiolar,1
24231,radiolarit,1
24232,radiolocație,1
24233,radiolog,1
24234,radiologic,1
24235,radiologie,1
24236,radioluminescență,1
24237,radiometalografie,1
24238,radiometric,1
24239,radiometrie,1
24240,radiometru,1
24241,radiomicrometru,1
24242,radiomimetic,1
24243,radionavigație,1
24244,radionecroză,1
24245,radionevrită,1
24246,radioopac,1
24247,radiopatologie,1
24248,radiopirat,1
24249,radioprotector,1
24250,radioprotecție,1
24251,radioreceptor,1
24252,radioreportaj,1
24253,radioreporter,1
24254,radiorezistent,1
24255,radiorezistență,1
24256,radios,1
24257,radioscopic,1
24258,radioscopie,1
24259,radiosensibilitate,1
24260,radiosondaj,1
24261,radiosondă,1
24262,radiosursă,1
24263,radiotehnic,1
24264,radiotehnică,1
24265,radiotelefon,1
24266,radiotelefonic,1
24267,radiotelefonie,1
24268,radiotelegrafia,1
24269,radiotelegrafic,1
24270,radiotelegrafie,1
24271,radiotelegrafist,1
24272,radiotelegramă,1
24273,radiotelemetrie,1
24274,radiotelemetru,1
24275,radiotelescop,1
24276,radiotelevizat,1
24277,radioteleviziune,1
24278,radioterapeut,1
24279,radioterapic,1
24280,radioterapie,1
24281,radiotransmisiune,1
24282,radiu,1
24283,radiumterapie,1
24284,radius,1
24285,radix,1
24286,radom,1
24287,radon,1
24288,radou,1
24289,radulă,1
24290,radă,1
24291,rafaelic,1
24292,rafaelism,1
24293,rafală,1
24294,rafeu,1
24295,rafie,1
24296,rafina,1
24297,rafinaj,1
24298,rafinament,1
24299,rafinor,1
24300,rafinoză,1
24301,rafinărie,1
24302,rafistola,1
35778,raft,0
24303,ragadă,1
24304,raganelă,1
35779,ragea,0
35780,ragilă,0
24305,ragionament,1
24306,raglan,1
24307,ragtime,1
35781,rahat,0
35782,rahatlocum,0
24308,rahialgie,1
24309,rahianestezie,1
24310,rahicenteză,1
24311,rahidian,1
24312,rahis,1
24313,rahitic,1
24314,rahitism,1
35783,rahtivan,0
35784,rai,0
35785,raia,0
24315,raid,1
24316,rajah,1
24317,ralanti,1
24318,ralia,1
24319,ralid,1
24320,raliu,1
24321,rallentando,1
35786,ram,0
24322,rama,1
35787,ramazan,0
24323,rambleia,1
24324,rambleiaj,1
24325,rambleu,1
24326,rambursa,1
24327,rambursabil,1
24328,ramer,1
24329,ramie,1
24330,ramifica,1
24331,ramificație,1
35788,ramn,0
24332,ramoli,1
24333,ramolisment,1
24334,ramos,1
24335,rampant,1
24336,rampă,1
35789,ramură,0
24337,ranch,1
24338,ranchiunos,1
24339,ranchiună,1
24340,randament,1
24341,randomiza,1
24342,ranforsa,1
24343,ranforsaj,1
24344,ranfort,1
24345,rang,1
24346,ranger,1
35790,rangă,0
24347,ranunculacee,1
24348,ranversa,1
35791,rană,0
24349,rap,1
24350,rapace,1
24351,rapacitate,1
35792,rapandulă,0
24352,rapel,1
24353,rapid,1
24354,rapiditate,1
24355,rapieră,1
35793,rapiță,0
24356,raport,1
24357,raporta,1
24358,raportor,1
24359,rapper,1
24360,rapsod,1
24361,rapsodic,1
24362,rapsodie,1
24363,rapt,1
24364,raptus,1
35794,rar,0
24365,rarefacție,1
24366,rarefia,1
24367,rarefiant,1
24368,rarescent,1
24369,rarisim,1
24370,raritate,1
35795,ras,0
24371,rasat,1
24372,rasial,1
24373,rasism,1
24374,rasist,1
35796,rasol,0
35797,rast,0
24375,rastel,1
24376,rasă,1
24377,rata,1
24378,rateu,1
35798,rateș,0
24379,raticid,1
24380,ratifica,1
24381,ratificație,1
24382,rating,1
24383,ratite,1
24384,raton,1
35799,ravac,0
24385,ravagiu,1
24386,ravenă,1
24387,ravioli,1
24388,razant,1
24389,razanță,1
24390,razie,1
24391,razmot,1
35800,razna,0
35801,rază,0
24392,rașchetă,1
24393,rație,1
24394,rațiocinare,1
24395,rațiociniu,1
24396,raționa,1
24397,raționabil,1
24398,rațional,1
24399,raționalism,1
24400,raționalist,1
